title,uploader,episode_day,url,frame_namefile,words
La ghigliottina - L'EreditÃ  19/05/2022',Rai,19/05/2022,https://www.youtube.com/watch?v=ec3eQOB7xck,19-05-2022.jpg,"GOFFREDO PARISE,CASA,FESTA,UFFICIALE,ANNUNCIARE,120.000"
La ghigliottina - L'EreditÃ  18/05/2022',Rai,18/05/2022,https://www.youtube.com/watch?v=T4rscESCjME,18-05-2022.jpg,"TEMPORALE,CARABINIERI,ENTE,POLARE,PRESIDENTE,22.500"
La ghigliottina - L'EreditÃ  17/05/2022',Rai,17/05/2022,https://www.youtube.com/watch?v=DekXsddWvuM,17-05-2022.jpg,"MARE,MUSICA,PRIVATO,RUOLO,SOSTEGNO,20.000"
La ghigliottina - L'EreditÃ  12/05/2022',Rai,12/05/2022,https://www.youtube.com/watch?v=jzmQXmT6Zz8,12-05-2022.jpg,"PUNTA,TERRA,AGENDA,CAMICIA,PIZZA,37.500"
La ghigliottina - L'EreditÃ  11/05/2022',Rai,11/05/2022,https://www.youtube.com/watch?v=gFZsn_i74h4,11-05-2022.jpg,"TÃ,PELLE,RAMMENDO,OGGI,MINESTRA,25.000"
La ghigliottina - L'EreditÃ  02/05/2022',Rai,02/05/2022,https://www.youtube.com/watch?v=xFaMVLTjMLs,02-05-2022.jpg,"LETTO,VELLUTO,LUIGI,QUA,ELEFANTE,30.0u0"
La ghigliottina - L'EreditÃ   - 26/04/2022',Rai,26/04/2022,https://www.youtube.com/watch?v=F0EqwnpZQAM,26-04-2022.jpg,"SOLE,ESTATE,AUTO,MUSEO,MANI,105.000"
La ghigliottina - L'EreditÃ  week end - 23/04/2022',Rai,23/04/2022,https://www.youtube.com/watch?v=MWMDiwEysJI,23-04-2022.jpg,"MERAVIGLIE,ATTRAVERSARE,EPOPEA,MONTAGNA,SOTTERRANEA,40.000"
La ghigliottina - L'EreditÃ   - 21/04/2022',Rai,21/04/2022,https://www.youtube.com/watch?v=yGzwFdYX3sw,21-04-2022.jpg,"LEGNO,PROSCIUTTO,RUOLO,INVIDIA,TACCO,40.0u0"
La ghigliottina - L'EreditÃ   - 19/04/2022',Rai,19/04/2022,https://www.youtube.com/watch?v=GexVgLZkp1w,19-04-2022.jpg,"FORTE,FARE,VERITÃ,SOLO Ã,MAGGIO,26.250"
La ghigliottina - L'EreditÃ   - 19/04/2022',Rai,19/04/2022,https://www.youtube.com/watch?v=2pEilNj8ygQ,19-04-2022.jpg,"FORTE,FARE,VERITÃ,SOLO Ã,MAGGIO,26.250"
La ghigliottina - L'EreditÃ   - 18/04/2022',Rai,18/04/2022,https://www.youtube.com/watch?v=Wh7hZcVzuyI,18-04-2022.jpg,"QUALCOSA,CORRENTI,VITA,ORDINE,STORIA,28.750"
La ghigliottina - L'EreditÃ   - 12/04/2022',Rai,12/04/2022,https://www.youtube.com/watch?v=6FA2Ghcv2jw,12-04-2022.jpg,"TERRENO,GIOVANI,EUROPA,COPPA,GRATUITI,20.000"
La ghigliottina - L'EreditÃ  week end - 10/04/2022',Rai,10/04/2022,https://www.youtube.com/watch?v=mG9YuzG_FM4,10-04-2022.jpg,"AFRICA,DESERTO,FESTA,ARIE,NOTTE,32.500"
La ghigliottina - L'EreditÃ   - 08/04/2022',Rai,08/04/2022,https://www.youtube.com/watch?v=Z95i-wc6xYw,08-04-2022.jpg,"VIA,ACCORDO,PER,TERMINE,ALTA,40.000"
La ghigliottina - L'EreditÃ   - 04/04/2022',Rai,04/04/2022,https://www.youtube.com/watch?v=emWI6nBCYzc,04-04-2022.jpg,"SOTTO,RISCHIO,NAZIONALE,coSTI,ASSEGNO,45.000"
La ghigliottina - L'EreditÃ  week end - 02/04/2022',Rai,02/04/2022,https://www.youtube.com/watch?v=HYO5OCuSSWQ,02-04-2022.jpg,"DOMANI,NUMERO,FIDUCIA,RISPETTO,CHI Ã,80.000"
La ghigliottina - L'EreditÃ  week end - 27/03/2022',Rai,27/03/2022,https://www.youtube.com/watch?v=BpStDgus6pY,27-03-2022.jpg,"ATTIMO,ERRORE,GUIDA,FONDI,MUSCOLARE,57.500"
La ghigliottina - L'EreditÃ   - 23/03/2022',Rai,23/03/2022,https://www.youtube.com/watch?v=UyAb4BGicY8,23-03-2022.jpg,"ATTIVITA,FAMIGLIA,RUBATO,FIUME,NIDO,105.00o"
La ghigliottina - L'EreditÃ  week end - 20/03/2022',Rai,20/03/2022,https://www.youtube.com/watch?v=xPebxKAXSCQ,20-03-2022.jpg,"MASCHIO,MUHAMMAD ALI,TRILUSSA,ITALIANA,REGINA,52.500"
La ghigliottina - L'EreditÃ   - 22/03/2022',Rai,22/03/2022,https://www.youtube.com/watch?v=hWk3NtqlKLw,22-03-2022.jpg,"TENERE,FUORI,SECCO,SCHEDA,SEDUTA,15.000"
La ghigliottina - L'EreditÃ   - 18/03/2022',Rai,18/03/2022,https://www.youtube.com/watch?v=4pBdbi123pI,18-03-2022.jpg,"AMORE,GRAZIE,MAY,LEONIE,MARA,75.000"
La ghigliottina - L'EreditÃ   - 17/03/2022',Rai,17/03/2022,https://www.youtube.com/watch?v=0_weoQY6OzU,17-03-2022.jpg,"AMICO,SPIRITO,CUORE,TIRA,MASTRO,26.250"
La ghigliottina - L'EreditÃ   - 16/03/2022',Rai,16/03/2022,https://www.youtube.com/watch?v=k6U12sb4GcA,16-03-2022.jpg,"CALDO,SALSA,BIANCA,PESCE,SPAGHETTI,28.750"
La ghigliottina - L'EreditÃ   - 15/03/2022',Rai,15/03/2022,https://www.youtube.com/watch?v=dIq_rJzMv3U,15-03-2022.jpg,"EREDITA,MIO FIGLIO,TONY,LA CASA di CARTA,VECCHIONI,6.250"
La ghigliottina - L'EreditÃ   - 14/03/2022',Rai,14/03/2022,https://www.youtube.com/watch?v=vSi5fb5XxGQ,14-03-2022.jpg,"STELLE,CALDO,CLUB,DAVIS,GLI ARISTOGATTI,28.750"
La ghigliottina - L'EreditÃ   - 04/03/2022',Rai,04/03/2022,https://www.youtube.com/watch?v=tuGUZP154SY,04-03-2022.jpg,"GIUDICARE,ATTESA,SERIE,CORSO,ORGANIZZAZIONE,115.000"
La ghigliottina - L'EreditÃ   - 23/02/2022',Rai,23/02/2022,https://www.youtube.com/watch?v=rJeMnk4stOs,23-02-2022.jpg,"CREMA,PIPA,TOGLIERE,CON 0 SENZA,ONDE,15.000"
La ghigliottina - L'EreditÃ   - 14/02/2022',Rai,14/02/2022,https://www.youtube.com/watch?v=AVHzEgCv24w,14-02-2022.jpg,"ARIA,STIVALE,STADIO,MORRICONE,ANGELICA,15.000"
La ghigliottina - L'EreditÃ   - 04/02/2022',Rai,04/02/2022,https://www.youtube.com/watch?v=dKDSfuE2sXc,04-02-2022.jpg,"DARE,MENO,PUNTO,ERO,IMPATTO,28.750"
La ghigliottina - L'EreditÃ  week end - 30/01/2022',Rai,30/01/2022,https://www.youtube.com/watch?v=9HZUm2tFs9o,30-01-2022.jpg,"STELLE,LEGGE,TERRA,DOVERE,CORRENTE,52.500"
La ghigliottina - L'EreditÃ   - 20/01/2022',Rai,20/01/2022,https://www.youtube.com/watch?v=9ghs7eBOOC8,20-01-2022.jpg,"ULTIMO,RITRATTO,COLORE,BATTUTA DI ToTÃ,INVISIBILE,115.000"
La ghigliottina - L'EreditÃ  week end - 11/01/2022',Rai,11/01/2022,https://www.youtube.com/watch?v=zp9w7NC3XaY,11-01-2022.jpg,"LIBERO,FONDO,SALVARSI,PALLA,FIN,12.500"
La ghigliottina - L'EreditÃ   - 05/01/2022',Rai,05/01/2022,https://www.youtube.com/watch?v=F3XAhkTVZmM,05-01-2022.jpg,"ITALIANO,SPALLA,ASCOLTO,LAVORARE,ZERO,13.125"
La ghigliottina - L'EreditÃ  - 23/11/2021',Rai,23/11/2021,https://www.youtube.com/watch?v=7j0UMeFrdEo,23-11-2021.jpg,"DOMANI,FRONTE,GIORNATA,VIAGGIARE,SPOSI,45.000"
La ghigliottina - L'EreditÃ  - 8/11/2021',Rai,8/11/2021,https://www.youtube.com/watch?v=sBoHMcoBhdQ,8-11-2021.jpg,"BRILLARE,MALATTIA,comuNICAZIONI,RETE,SCUOLA,18.750"
La ghigliottina - L'EreditÃ  - 5/11/2021',Rai,5/11/2021,https://www.youtube.com/watch?v=qxbQ9p6y3b8,5-11-2021.jpg,"DIVENTARE,NATALE,PIAVE,ARTÃ,UomINI StRAORDINARI,65.000"
La ghigliottina - L'EreditÃ  - 3/11/2021',Rai,3/11/2021,https://www.youtube.com/watch?v=4_TCaw6Emfg,3-11-2021.jpg,"FOTO,MACCHINA,PACE,SALUTE,RIGORE,22.500"
La ghigliottina - L'EreditÃ  - 2/11/2021',Rai,2/11/2021,https://www.youtube.com/watch?v=DYn-i_Ji7qo,2-11-2021.jpg,"SILENZIO,CONCETTO,PUNTI,MODO,SIMBOLO,52.500"
La ghigliottina - L'EreditÃ  - 21/10/2021',Rai,21/10/2021,https://www.youtube.com/watch?v=qKCLt_bQr4A,21-10-2021.jpg,"SENZA,SOCIALE,ALTRI,ETA,MAGGIOR,70.000"
La ghigliottina - L'EreditÃ  - 19/10/2021',Rai,19/10/2021,https://www.youtube.com/watch?v=9nG9_cURe_c,19-10-2021.jpg,"SOLE,TV,AEREO,TRE,PISTA,26.250"
La ghigliottina - L'EreditÃ  23/05/2021',Rai,23/05/2021,https://www.youtube.com/watch?v=2jyZogois_c,23-05-2021.jpg,"VENTO,DOMANDARE,DIVINO,ASSISI,CASELLI,95.U00"
La ghigliottina - LâEreditÃ  12/05/2021',Rai,12/05/2021,https://www.youtube.com/watch?v=w_i7TTazfCM,12-05-2021.jpg,"IMPRESA,RITI,LAUREA,DIRETTA,AMICHEVOLE,31.250"
La ghigliottina - LâEreditÃ  08/05/2021',Rai,08/05/2021,https://www.youtube.com/watch?v=tMXVp_68Wmo,08-05-2021.jpg,"ABITO,FARE,META,UNo,UNGARETTI,47.500"
La ghigliottina - LâEreditÃ  15/04/2021',Rai,15/04/2021,https://www.youtube.com/watch?v=CN2jtT8lzvQ,15-04-2021.jpg,"MORO,COMPOSTE,Uovo,CARICO,SERIE,14.375"
La ghigliottina - L'EreditÃ  23/03/2021',Rai,23/03/2021,https://www.youtube.com/watch?v=cKLF4DhYZNs,23-03-2021.jpg,"PRESENTATORE,OPERA,AVERE,ANZIANO,TOM CRUISE,21.250"
La ghigliottina - L'EreditÃ  17/03/2021',Rai,17/03/2021,https://www.youtube.com/watch?v=eMjl7Qky0FI,17-03-2021.jpg,"ZONA,CIBO,MOTORE,TROVARE,ASCENSORE,13.125"
La ghigliottina - LâEreditÃ  04/03/2021',Rai,04/03/2021,https://www.youtube.com/watch?v=VdUP-NPqCgM,04-03-2021.jpg,"CANTANTE,PREZZO,MESE,CAPITANO,IMPERATORE,27.500"
La ghigliottina - LâEreditÃ  02/03/2021',Rai,02/03/2021,https://www.youtube.com/watch?v=Da4kRSIRkAw,02-03-2021.jpg,"STILISTA,FINE,MINESTRA,FUORI POSTO,QUATTRO,115.Uuu"
La ghigliottina - LâEreditÃ  23/02/2021',Rai,23/02/2021,https://www.youtube.com/watch?v=PRNWokA9ecU,23-02-2021.jpg,"PIENO,COMPUTER,GESTIONE,RISPARMIO,PIANETA,16.250"
La ghigliottina - LâEreditÃ  15/02/2021',Rai,15/02/2021,https://www.youtube.com/watch?v=ScleUgz9cpo,15-02-2021.jpg,"ALBERO,FARINA,STOMACO,SALMONE,AZZURRE,230.U00"
La ghigliottina - LâEreditÃ  19/12/2020',Rai,19/12/2020,https://www.youtube.com/watch?v=_r0P_Axd7Lc,19-12-2020.jpg,"SCENA,DARE,CARTE,VITE,ARTICOLO,62.500"
La ghigliottina - LâEreditÃ  16/12/2020',Rai,16/12/2020,https://www.youtube.com/watch?v=gYzMfFN1uEI,16-12-2020.jpg,"POPOLAZIONE,OPPOSIZIONI,ISCRIZIONE,VoTo,ELETTRONICO,57.500"
La ghigliottina - LâEreditÃ  14/12/2020',Rai,14/12/2020,https://www.youtube.com/watch?v=Thl_ms0CyQs,14-12-2020.jpg,"INDUSTRIA,CATENA,GRANDE,PARTENZA,SPIA,65.000"
La ghigliottina - LâEreditÃ  11/12/2020',Rai,11/12/2020,https://www.youtube.com/watch?v=cRqGjXW2A7c,11-12-2020.jpg,"FIGURA,SCELTA,CURIOSI,MONETA,SEGUIRE,40.0u0"
La ghigliottina - LâEreditÃ  25/10/2020',Rai,25/10/2020,https://www.youtube.com/watch?v=OgAhdARWJ1Q,25-10-2020.jpg,"GIOVANE,RISPETTARE,PAGAMENTO,VITA,SOLENNE,52.500"
La ghigliottina - L'EreditÃ  22/01/2020',Rai,22/01/2020,https://www.youtube.com/watch?v=jM4CGVEutPQ,22-01-2020.jpg,"SRI LANKA,CAPPUCCINO,TENENTE,NAVIGATORE,Uovo,75.000"
La ghigliottina - L'EreditÃ  12/11/2019',Rai,12/11/2019,https://www.youtube.com/watch?v=J40Fk6Nmgsg,12-11-2019.jpg,"OFFERTE,METTERE,ELEMENTO,non C'e,SENZA,95.000"
La ghigliottina - L'EreditÃ  03/10/2019',Rai,03/10/2019,https://www.youtube.com/watch?v=a03XQSeF08c,03-10-2019.jpg,"UoMo,DESIDERIO,FORZA,FORTE,NOME,15.000"
La ghigliottina - LâEreditÃ  del 02/04/2019',Rai,02/04/2019,https://www.youtube.com/watch?v=_Kjrp2hlav8,02-04-2019.jpg,"BUON,BUONO,GIORNO,ETÃ,IDEE,42.500"
La ghigliottina - L'EreditÃ  week end - 12/03/2022',Rai,12/03/2022,https://www.youtube.com/watch?v=XikKzeym7eA,12-03-2022.jpg,"RUOTA,PORTAFOGLIO,PALLONCINO,GINOCCHIO,MARILYN,35.Uu0"
La ghigliottina - L'EreditÃ   - 08/03/2022',Rai,08/03/2022,https://www.youtube.com/watch?v=99tlrPYvFvE,08-03-2022.jpg,"CONTEA,LO SQUALO,WOODY,WAYNE,NOTTINGHAM,10.000"
La ghigliottina - L'EreditÃ   - 01/03/2022',Rai,01/03/2022,https://www.youtube.com/watch?v=YMxfN1BphMg,01-03-2022.jpg,"CHIAMARE,PRESIDENTE,CI VEDIAMO,LIBERTA,MILITARE,230.000"
La ghigliottina - L'EreditÃ   - 27/02/2022',Rai,27/02/2022,https://www.youtube.com/watch?v=pC1Y6pahuQM,27-02-2022.jpg,"MOSCHE,BIONDO,FERRERI,SELVATICO,WINNIE THE POOH,25.000"
La ghigliottina - L'EreditÃ   - 22/02/2022',Rai,22/02/2022,https://www.youtube.com/watch?v=WzLzliL7TYE,22-02-2022.jpg,"MOGLIE,GIORNATA,VISCONTI,ERI,STORIA D'AMORE,115.000"
La ghigliottina - L'EreditÃ   - 19/02/2022',Rai,19/02/2022,https://www.youtube.com/watch?v=Sg54lie5aHA,19-02-2022.jpg,"OSPITE,PENSIERO,ASPETTO,GIOVANNI,TaNTO,16.250"
La ghigliottina - L'EreditÃ   - 16/02/2022',Rai,16/02/2022,https://www.youtube.com/watch?v=TYwKWJHfvbo,16-02-2022.jpg,"DIFENDERE,TEMPERATURA,TEMPO,TASTO,1//1,ASSOLUTO,37.500"
La ghigliottina - L'EreditÃ   - 11/02/2022',Rai,11/02/2022,https://www.youtube.com/watch?v=OGJMEJ3YI44,11-02-2022.jpg,"FRONTE,REALTÃ,MONTARE,REALE,ARISTON,210.Uuu"
La ghigliottina - L'EreditÃ   - 10/02/2022',Rai,10/02/2022,https://www.youtube.com/watch?v=N5igwkHa3Qw,10-02-2022.jpg,"LUNA,MARE,DOMENICA,MOGLIE,115.000"
La ghigliottina - L'EreditÃ   - 07/02/2022',Rai,07/02/2022,https://www.youtube.com/watch?v=KMs4Wq9qLgQ,07-02-2022.jpg,"MANGIARE,FUOCO,ROSSO,QUESTIONE,INTERESSE,45.000"
La ghigliottina - L'EreditÃ   - 03/02/2022',Rai,03/02/2022,https://www.youtube.com/watch?v=nPpg88jFDLk,03-02-2022.jpg,"AUTO,CITTADINO,REALE,DIVERTIMENTI,PIEDI NUDI,12.500"
La ghigliottina - L'EreditÃ   - 02/02/2022',Rai,02/02/2022,https://www.youtube.com/watch?v=C80m_jRMfzQ,02-02-2022.jpg,"Gioco,FARE,FERMA,PEZZO,SERVIZIO,115.Uuu"
La Ghigliottina - L'EreditÃ  - Serata Sanremo - Puntata del 28/01/2022',Rai,28/01/2022,https://www.youtube.com/watch?v=8wUBW3osfWQ,28-01-2022.jpg,"FIORI,POLTRONE,AMORE,ADDIO,LENTO,165.UUU"
La ghigliottina - L'EreditÃ  week end - 02/01/2022',Rai,02/01/2022,https://www.youtube.com/watch?v=GhkYXcuUFQo,02-01-2022.jpg,"SEMPRE,MANDARE,FATTO,BELLO,GnocCHI,13.750"
La ghigliottina - L'EreditÃ  week end - 01/01/2022',Rai,01/01/2022,https://www.youtube.com/watch?v=bACKnaZtzUk,01-01-2022.jpg,"REGIONE,COLOR,CALCIO,SCIABOLA,CAMERIERE,37.500"
La ghigliottina - L'EreditÃ  - 31/12/2021',Rai,31/12/2021,https://www.youtube.com/watch?v=Dty9XZgiSOM,31-12-2021.jpg,"ESSERE,LAVORO,CONSUMO,SEGNALE,TRENI,11.250"
La ghigliottina - L'EreditÃ  - 29/12/2021',Rai,29/12/2021,https://www.youtube.com/watch?v=BtNC1Z7bSvQ,29-12-2021.jpg,"Gioco,SPAGNA,OcCHIO,ANGELI,SCATOLA,32.500"
La ghigliottina - L'EreditÃ  - 17/12/2021',Rai,17/12/2021,https://www.youtube.com/watch?v=jcGb2PpOwGw,17-12-2021.jpg,"SQUADRA,MIGLIOR,PAURA,SEDIA,AZIONE,23.750"
La ghigliottina - L'EreditÃ  - 14/12/2021',Rai,14/12/2021,https://www.youtube.com/watch?v=k9_B5Rb1wGA,14-12-2021.jpg,"POIROT,MICROFONO,SICUREZZA,CRAVATTA,KILT,10.000"
La ghigliottina - L'EreditÃ  week end - 27/11/2021',Rai,27/11/2021,https://www.youtube.com/watch?v=xK60OWX4u2A,27-11-2021.jpg,"LEGGI,INFANZIA,CODICE,VIRTUALE,MONDO,37.500"
La ghigliottina - L'EreditÃ  week end - 21/11/2021',Rai,21/11/2021,https://www.youtube.com/watch?v=yQtDq_hNbFA,21-11-2021.jpg,"PARIGI,VENDERE,DALLA,PERSONA,MAMMINA,20.000"
La ghigliottina - L'EreditÃ  week end - 20/11/2021',Rai,20/11/2021,https://www.youtube.com/watch?v=nhY9N2drDiQ,20-11-2021.jpg,"UoMo,FUOCo,AMORE,APRIRE,CHIARE,13.125"
La ghigliottina - L'EreditÃ  - 19/11/2021',Rai,19/11/2021,https://www.youtube.com/watch?v=3ZVScDmLOtw,19-11-2021.jpg,"TEMPO,PIÃ,MANO,MISURA,BUONA,105.0uo"
La ghigliottina - L'EreditÃ  - 17/11/2021',Rai,17/11/2021,https://www.youtube.com/watch?v=gEwwvuzUjmw,17-11-2021.jpg,"LAVORO,PASSEGGERI,PERCORSO,SENTIERO,BARBARI,26.250"
La ghigliottina - L'EreditÃ  - 15/11/2021',Rai,15/11/2021,https://www.youtube.com/watch?v=nqFKeDP32gA,15-11-2021.jpg,"RICHIESTA,AREA,TERRA,LIBERTA,QUALCOSA,105.000"
La ghigliottina - L'EreditÃ  - 10/11/2021',Rai,10/11/2021,https://www.youtube.com/watch?v=hB2ByLPOA3w,10-11-2021.jpg,"VERITA,DIRITTI,DORMIRE,FUMETTI,TREVISO,20.000"
La ghigliottina - L'EreditÃ  - 4/11/2021',Rai,4/11/2021,https://www.youtube.com/watch?v=WJmgkEiwohQ,4-11-2021.jpg,"ARBITRO,ATTESA,FERRIBOTTE,ESEMPLARE,ORACOLO,27.500"
La ghigliottina - L'EreditÃ  - 20/10/2021',Rai,20/10/2021,https://www.youtube.com/watch?v=dmM0co9WMXE,20-10-2021.jpg,"LEGGE,PACE,DARE,LAVORO,COSE,52.500"
La ghigliottina - L'EreditÃ  - 15/10/2021',Rai,15/10/2021,https://www.youtube.com/watch?v=buvBHj8DSqE,15-10-2021.jpg,"TORTA,CAPO,LEGGE,LIBERO,CASELLA,23.750"
La ghigliottina - L'EreditÃ  - 13/10/2021',Rai,13/10/2021,https://www.youtube.com/watch?v=No430S68MHY,13-10-2021.jpg,"CONQUISTARE,PORTA,CAVALIERE,COLOR,FACCIA,5.000"
La ghigliottina - L'EreditÃ  - 05/10/2021',Rai,05/10/2021,https://www.youtube.com/watch?v=pAdO68MzSZs,05-10-2021.jpg,"TARTARUGA,SCARPE,SUPERARE,PASTA,MILLE,230.000"
La ghigliottina - L'EreditÃ  - 28/09/2021',Rai,28/09/2021,https://www.youtube.com/watch?v=29uxUm_iGHM,28-09-2021.jpg,"VALLE,POSTO,RESTARE,DOLORE,SINISTRO,180.000"
La ghigliottina - LâEreditÃ  05/06/2021',Rai,05/06/2021,https://www.youtube.com/watch?v=hTQeFLUGbHk,05-06-2021.jpg,"FARE,GRUPPO,LAVAGGIO,TAPPO,SANGUE,26.250"
La ghigliottina - LâEreditÃ  03/06/2021',Rai,03/06/2021,https://www.youtube.com/watch?v=yb0xosAqprA,03-06-2021.jpg,"SUONo,SCARPE,PARA,ARTIFICIALE,MILLIMETRI,26.250"
La ghigliottina - LâEreditÃ  31/05/2021',Rai,31/05/2021,https://www.youtube.com/watch?v=jFe1wqXFoDI,31-05-2021.jpg,"ANDARE,SORRENTO,DRITTI,SENZA,NUDI,28.750"
La ghigliottina - LâEreditÃ  26/05/2021',Rai,26/05/2021,https://www.youtube.com/watch?v=SqUxalZZpxc,26-05-2021.jpg,"FIGURA,BLU,CANTARE,FACCIA,MESSAGGERO,20.Uu0"
La ghigliottina - LâEreditÃ  24/05/2021',Rai,24/05/2021,https://www.youtube.com/watch?v=0X7o1q1tt4A,24-05-2021.jpg,"FAMIGLIE,BORDO,TORNARE,CINESE,CARROZZA,6.875"
La ghigliottina - LâEreditÃ  19/05/2021',Rai,19/05/2021,https://www.youtube.com/watch?v=SAQVs8vulsQ,19-05-2021.jpg,"MONDo,EPOCA,LANCIARE,ALTA,ECO,57.500"
La ghigliottina - LâEreditÃ  11/05/2021',Rai,11/05/2021,https://www.youtube.com/watch?v=jUeJfhq9nPU,11-05-2021.jpg,"STAMPA,ASSOCIAZIONE,RESPONSABILE,PRIMARIO,GIOVANILE,210.000"
La ghigliottina - LâEreditÃ  03/05/2021',Rai,03/05/2021,https://www.youtube.com/watch?v=ey9gsbP4CeA,03-05-2021.jpg,"VIVERE,SERA,ALBUM,SOTTOSUOLO,SCUOLA,35.000"
La ghigliottina - LâEreditÃ  02/05/2021',Rai,02/05/2021,https://www.youtube.com/watch?v=JjefaBR9hss,02-05-2021.jpg,"CoNSIGLIO,FONTANE,FOGLIO,CAMPANE,PASSI,105.Uuo"
La ghigliottina - LâEreditÃ  01/05/2021',Rai,01/05/2021,https://www.youtube.com/watch?v=39E4ay8F1Ag,01-05-2021.jpg,"CREDITO,PENSARE,GoGGI,A TE,FIDUCIA,30.000"
La ghigliottina - LâEreditÃ  26/04/2021',Rai,26/04/2021,https://www.youtube.com/watch?v=iS1nltIzmDQ,26-04-2021.jpg,"SIMBOLO,VITTORIA,PREISTORICO,LETTERATURA,SOLENNE,15.625"
La ghigliottina - LâEreditÃ  24/04/2021',Rai,24/04/2021,https://www.youtube.com/watch?v=QP_Pa07Tzp8,24-04-2021.jpg,"MANDARE,CALDO,STRETTI,KLIMT,PUGILE,115.000"
La ghigliottina - LâEreditÃ  23/04/2021',Rai,23/04/2021,https://www.youtube.com/watch?v=YRSaAvYjl24,23-04-2021.jpg,"TUTTI,GRAZIE,CONTRATTO,SPIRITO,ARTISTICA,57.500"
La ghigliottina - LâEreditÃ  14/04/2021',Rai,14/04/2021,https://www.youtube.com/watch?v=NvVMgePp3SA,14-04-2021.jpg,"MAESTRO,FINALE,VELOCITA,PIACERE,FELINO,52.500"
La ghigliottina - LâEreditÃ  12/04/2021',Rai,12/04/2021,https://www.youtube.com/watch?v=iSBerDAzjhc,12-04-2021.jpg,"MANTELLO,UNIFORME,POLVERE,SOCIALE,CUMULO,7.500"
La ghigliottina - LâEreditÃ  11/04/2021',Rai,11/04/2021,https://www.youtube.com/watch?v=Z1EUbQ7aE8o,11-04-2021.jpg,"PENSIERO,MANI,GIORNO,ECONOMICA,DICHIARAZIONE,52.500"
La ghigliottina - LâEreditÃ  06/04/2021',Rai,06/04/2021,https://www.youtube.com/watch?v=evYjntla40I,06-04-2021.jpg,"noci,ECONOMICO,NATURA,34? STRADA,MILANO,35.0uu"
La ghigliottina - LâEreditÃ  03/04/2021',Rai,03/04/2021,https://www.youtube.com/watch?v=rTfcXWwUsJc,03-04-2021.jpg,"STAGIONE,PAGINA,SCIENTIFICA,CANZONE,ATTORE,52.500"
La ghigliottina - L'EreditÃ  21/03/2021',Rai,21/03/2021,https://www.youtube.com/watch?v=fl5fK0L6xyA,21-03-2021.jpg,"SOGGETTO,PERDERE,PROSSIMA,PILOTA,EREDITA,16.250"
La ghigliottina - L'EreditÃ  18/03/2021',Rai,18/03/2021,https://www.youtube.com/watch?v=SgX5D7549gs,18-03-2021.jpg,"ARTE,TORNARE,FUORI,PANE,SCARPE,62.500"
La ghigliottina - LâEreditÃ  11/03/2021',Rai,11/03/2021,https://www.youtube.com/watch?v=rjDV1uPkvVI,11-03-2021.jpg,"PRESIDENTE,ATLETA,ACHILLE,OBBLIGO,FALSO,62.500"
La ghigliottina - LâEreditÃ  06/03/2021',Rai,06/03/2021,https://www.youtube.com/watch?v=IhkDuqhed64,06-03-2021.jpg,"QUALITA,VELOCITÃ,ALTEZZA,TECNICO,PAROLE,57.5u0"
La ghigliottina - LâEreditÃ  24/02/2021',Rai,24/02/2021,https://www.youtube.com/watch?v=NFiVOntsey0,24-02-2021.jpg,"ENTRARE,AUGURI,PAGAMENTO,NETTO,ACCADEMICO,52.500"
La ghigliottina - LâEreditÃ  20/02/2021',Rai,20/02/2021,https://www.youtube.com/watch?v=A7Ux5SxO_bA,20-02-2021.jpg,"GLOBO,ORDINE,POETA,DEBITO,POPOLO,52.500"
La ghigliottina - LâEreditÃ  17/02/2021',Rai,17/02/2021,https://www.youtube.com/watch?v=A_xROwyN62g,17-02-2021.jpg,"COMUNE,DEA,LIBERTA,NUOvA,ORA,50.000"
La ghigliottina - LâEreditÃ  09/02/2021',Rai,09/02/2021,https://www.youtube.com/watch?v=iu8OWovfbc0,09-02-2021.jpg,"PASSARE,PESANTE,ARIA,REGOLE,SAVOIA,28.750"
La ghigliottina - LâEreditÃ  08/02/2021',Rai,08/02/2021,https://www.youtube.com/watch?v=gpM773vxdeM,08-02-2021.jpg,"MEZZO,CONTRO,METTERE,VELOCITÃ,MONETA,57.500"
La ghigliottina - LâEreditÃ  07/02/2021',Rai,07/02/2021,https://www.youtube.com/watch?v=A5mvARVzcPc,07-02-2021.jpg,"AFRICANO,BENESSERE,No,FORMAZIONE,COSTRUZIONE,62.500"
La ghigliottina - LâEreditÃ  01/02/2021',Rai,01/02/2021,https://www.youtube.com/watch?v=49Ykjvk4Jew,01-02-2021.jpg,"FEDELE,FAMILIARE,PROGRAMMA,TELEVISIVA,BARNEY,28.750"
La ghigliottina - LâEreditÃ  31/01/2021',Rai,31/01/2021,https://www.youtube.com/watch?v=cte9Z2opLwM,31-01-2021.jpg,"VITa,METALLO,SUCCESSO,RICCO,ANTICO,57.500"
La ghigliottina - LâEreditÃ  29/01/2021',Rai,29/01/2021,https://www.youtube.com/watch?v=pj1L_UhUCvo,29-01-2021.jpg,"IMITAZIONE,FUGA,SEGUIRE,RAGIONE,MATERNO,40.000"
La ghigliottina - LâEreditÃ  27/01/2021',Rai,27/01/2021,https://www.youtube.com/watch?v=OeC8R9lCPRg,27-01-2021.jpg,"COMPAGNIA,CENERENTOLA,DARE,PREZZO,TECNICO,250.000"
